cd_orgao,nr_licitacao,ano_licitacao,nr_contrato,ano_contrato,nr_item,qt_itens_contrato,vl_item_contrato,vl_total_item_contrato
75300,18,2018,68,2018,11,18,3.03,54.54
75300,18,2018,68,2018,21,77,3,231
40200,2,2018,114,2018,22,80,23,1840
40200,2,2018,117,2018,4,50,3,150
40200,2,2018,118,2018,24,400,5.5,2200
48500,1,2018,34,2018,9,2288,3.6,8236.8
72200,8,2018,492018,2018,4,110,7.07,777.7
72200,8,2018,492018,2018,8,83,20.67,1715.61
72200,8,2018,492018,2018,1,145,6.07,880.15
72200,8,2018,492018,2018,2,230,2.62,602.6
72200,8,2018,492018,2018,3,2010,3.76,7557.6
72200,8,2018,492018,2018,5,63,11.98,754.74
72200,8,2018,492018,2018,6,235,18.52,4352.2
72200,8,2018,492018,2018,7,58,24.63,1428.54
72200,8,2018,492018,2018,9,185,1.57,290.45
72200,8,2018,492018,2018,10,330,16.33,5388.9
88048,2,2018,56,2018,31,300,12,3600
77600,22,2018,262018,2018,23,50,2.94,147
77600,22,2018,262018,2018,24,80,13.45,1076
77600,22,2018,262018,2018,25,70,1.83,128.1
77600,22,2018,262018,2018,1,150,3.66,549
77600,22,2018,262018,2018,2,200,2.45,490
77600,22,2018,262018,2018,4,100,3.87,387
77600,22,2018,262018,2018,6,150,3.89,583.5
77600,22,2018,262018,2018,7,90,3.04,273.6
77600,22,2018,262018,2018,8,70,3.81,266.7
77600,22,2018,262018,2018,11,150,3.37,505.5
77600,22,2018,262018,2018,12,70,3.66,256.2
77600,22,2018,262018,2018,13,100,15.42,1542
77600,22,2018,262018,2018,15,40,5.8,232
77600,22,2018,262018,2018,16,150,3.19,478.5
77600,22,2018,262018,2018,18,100,6.17,617
77600,22,2018,262018,2018,21,20,24.63,492.6
77600,22,2018,262018,2018,22,20,19.5,390
40200,2,2018,121,2018,17,400,1.9,760
75300,18,2018,72,2018,3,84,2.73,229.32
75300,18,2018,72,2018,16,50,10.5,525
48500,1,2018,36,2018,15,162,13.71,2221.02
40200,2,2018,120,2018,18,100,7,700
67200,2,2018,92,2018,9,25,17,425
67200,2,2018,92,2018,10,82,19,1558
67200,2,2018,92,2018,11,108,6.85,739.8
67200,2,2018,92,2018,12,110,3.36,369.6
67200,2,2018,92,2018,13,6,7.07,42.42
67200,2,2018,92,2018,14,1640,0.55,902
67200,2,2018,92,2018,15,40,14.5,580
67200,2,2018,92,2018,16,168,4.8,806.4
67200,2,2018,92,2018,17,160,2.15,344
67200,2,2018,92,2018,18,72,13,936
67200,2,2018,92,2018,19,78,5.25,409.5
67200,2,2018,92,2018,20,85,9.86,838.1
67200,2,2018,92,2018,21,15,9.86,147.9
67200,2,2018,92,2018,22,51,2.05,104.55
67200,2,2018,92,2018,23,174,5.6,974.4
67200,2,2018,92,2018,24,135,13,1755
67200,2,2018,92,2018,25,4550,0.45,2047.5
67200,2,2018,92,2018,26,130,26.9,3497
67200,2,2018,92,2018,27,129,1.76,227.04
67200,2,2018,92,2018,28,275,10.8,2970
67200,2,2018,92,2018,29,180,2,360
67200,2,2018,92,2018,30,129,4.89,630.81
67200,2,2018,92,2018,31,45,6.93,311.85
67200,2,2018,92,2018,32,42,4.8,201.6
67200,2,2018,92,2018,4,4,23.19,92.76
67200,2,2018,92,2018,8,65,16,1040
67200,2,2018,92,2018,1,6,2.15,12.9
67200,2,2018,92,2018,2,9,10.4,93.6
67200,2,2018,92,2018,3,416,2,832
67200,2,2018,92,2018,5,337,4.5,1516.5
67200,2,2018,92,2018,6,300,2.3,690
71300,2,2018,49,2018,18,1375,6.05,8318.75
77700,2,2018,64,2018,37,80,6.29,503.2
77700,2,2018,64,2018,38,80,5.49,439.2
77700,2,2018,64,2018,39,120,4.59,550.8
77700,2,2018,64,2018,40,4500,2.99,13455
77700,2,2018,64,2018,41,12,3.39,40.68
77700,2,2018,64,2018,42,65,4.59,298.35
77700,2,2018,64,2018,43,500,3.19,1595
77700,2,2018,64,2018,44,400,3.19,1276
77700,2,2018,64,2018,45,10,4.99,49.9
77700,2,2018,64,2018,46,335,3.99,1336.65
77700,2,2018,64,2018,47,100,4.89,489
77700,2,2018,65,2018,3,160,4.5,720
77700,2,2018,65,2018,19,100,6,600
77700,2,2018,66,2018,2,100,7.5,750
77700,2,2018,66,2018,7,150,2.5,375
77700,2,2018,66,2018,12,160,3.25,520
77700,2,2018,66,2018,15,50,1.25,62.5
77700,2,2018,66,2018,16,400,3,1200
77700,2,2018,66,2018,17,300,1.25,375
77700,2,2018,66,2018,18,30,1,30
77700,2,2018,66,2018,21,375,2.4,900
77700,2,2018,66,2018,24,70,11,770
77700,2,2018,66,2018,26,190,3.25,617.5
77700,2,2018,66,2018,29,15,17,255
77700,2,2018,66,2018,32,140,1.25,175
77700,2,2018,66,2018,33,130,1,130
77700,2,2018,66,2018,35,870,4.9,4263
77700,2,2018,67,2018,6,200,3.5,700
77700,2,2018,67,2018,14,80,4,320
77700,2,2018,67,2018,28,15,6,90
77700,2,2018,67,2018,30,55,3.5,192.5
77700,2,2018,67,2018,31,125,3.5,437.5
77700,2,2018,67,2018,32,140,1.25,175
77700,2,2018,68,2018,25,770,5,3850
77700,2,2018,69,2018,22,200,4.5,900
77700,2,2018,70,2018,1,40,4,160
77700,2,2018,70,2018,5,10,22,220
77700,2,2018,70,2018,7,150,2.5,375
77700,2,2018,70,2018,8,340,3,1020
77700,2,2018,70,2018,9,100,2.5,250
77700,2,2018,70,2018,11,225,3.5,787.5
77700,2,2018,70,2018,12,160,3.25,520
77700,2,2018,70,2018,13,100,2.5,250
77700,2,2018,70,2018,19,80,6,480
77700,2,2018,70,2018,20,200,6,1200
77700,2,2018,70,2018,21,375,2.4,900
77700,2,2018,70,2018,23,90,2.25,202.5
77700,2,2018,70,2018,26,100,3.25,325
77700,2,2018,70,2018,27,200,4,800
77700,2,2018,70,2018,36,180,8,1440
77700,2,2018,71,2018,34,300,12,3600
71300,2,2018,50,2018,19,30.4,10.63,323.15
71300,2,2018,50,2018,20,4,8.78,35.12
71300,2,2018,51,2018,22,59,20.79,1226.61
71300,2,2018,51,2018,23,407.5,21.84,8899.8
71300,2,2018,51,2018,24,30,11.1,333
71300,2,2018,52,2018,26,216,11,2376
71300,2,2018,52,2018,27,385,11,4235
71300,2,2018,52,2018,28,70,11,770
71300,2,2018,52,2018,29,247,11,2717
71300,2,2018,52,2018,30,76,11,836
71300,2,2018,52,2018,31,800,3.5,2800
88046,15,2018,28,2018,12,300,14,4200
69300,2,2018,117,2018,9,666,2.61,1738.26
59400,24,2018,902018,2018,5,133,8.95,1190.35
59400,24,2018,902018,2018,16,577.5,2.5,1443.75
59400,24,2018,962018,2018,2,885,1.8,1593
59400,24,2018,962018,2018,14,374,16.25,6077.5
59400,24,2018,962018,2018,18,480,2.9,1392
59400,24,2018,962018,2018,19,750,5.3,3975
59400,24,2018,942018,2018,12,32,18,576
59400,24,2018,932018,2018,1,210,6.5,1365
59400,24,2018,932018,2018,13,34,6.25,212.5
88046,15,2018,30,2018,7,50,10,500
51000,2,2018,70,2018,16,80,1.9,152
51000,2,2018,70,2018,24,77,4.53,348.81
45000,115,2018,664,2018,1,2179,2.51,5469.29
45000,115,2018,664,2018,2,414,1.46,604.44
45000,115,2018,664,2018,4,6983,1.7,11871.1
45000,115,2018,664,2018,5,577,20.91,12065.07
45000,115,2018,664,2018,7,15492,2.11,32688.12
45000,115,2018,664,2018,8,4262,2.87,12231.94
45000,115,2018,664,2018,10,5289,2.54,13434.06
45000,115,2018,664,2018,11,6834,3.21,21937.14
45000,115,2018,664,2018,12,18735,2.56,47961.6
45000,115,2018,664,2018,13,11071,2.7,29891.7
45000,115,2018,664,2018,15,5261,1.48,7786.28
45000,115,2018,664,2018,16,1731,2.26,3912.06
45000,115,2018,664,2018,17,5408,3.84,20766.72
45000,115,2018,664,2018,18,2067,1.59,3286.53
45000,115,2018,664,2018,20,8559,1.96,16775.64
45000,115,2018,664,2018,21,725,4.14,3001.5
45000,115,2018,664,2018,22,492,1.65,811.8
45000,115,2018,664,2018,23,27530,3.92,107917.6
45000,115,2018,664,2018,24,17718,0.84,14883.12
45000,115,2018,664,2018,26,17247,4.96,85545.12
45000,115,2018,664,2018,27,3834,2.8,10735.2
45000,115,2018,664,2018,28,1196.9,4.04,4835.48
45000,115,2018,664,2018,29,4016,1.64,6586.24
45000,115,2018,664,2018,31,266,1.49,396.34
45000,115,2018,664,2018,32,508,1.35,685.8
45000,115,2018,664,2018,33,14680,1.38,20258.4
45000,115,2018,664,2018,34,49237.5,4.33,213198.38
45000,115,2018,664,2018,36,18751,5.74,107630.74
45000,115,2018,664,2018,37,230,24.15,5554.5
45000,115,2018,664,2018,3,4199,4.78,20071.22
45000,115,2018,664,2018,9,14062,2.89,40639.18
45000,115,2018,664,2018,14,2989,2.4,7173.6
45000,115,2018,664,2018,19,230,4.35,1000.5
45000,115,2018,664,2018,25,3827,2.22,8495.94
45000,115,2018,664,2018,30,1811,2.91,5270.01
45000,115,2018,664,2018,35,1690,6.18,10444.2
45000,115,2018,665,2018,38,6450,3.81,24574.5
45000,115,2018,665,2018,39,3940,4.93,19424.2
45000,115,2018,665,2018,41,705,8.25,5816.25
45000,115,2018,665,2018,42,3810,1.9,7239
45000,115,2018,665,2018,40,875,8.65,7568.75
45000,115,2018,666,2018,45,149,77.4,11532.6
45000,115,2018,666,2018,46,565,5.14,2904.1
45000,115,2018,666,2018,47,35,16.3,570.5
45000,115,2018,666,2018,48,36944,3.17,117112.48
45000,115,2018,667,2018,43,8394,9.52,79910.88
45000,115,2018,668,2018,44,10670,11.23,119824.1
45000,115,2018,669,2018,6,36944,3.17,117112.48
69300,2,2018,116,2018,3,333,2.18,725.94
71300,2,2018,47,2018,3,17.9,23.1,413.49
71300,2,2018,47,2018,5,483,2.18,1052.94
71300,2,2018,47,2018,8,490.5,6.3,3090.15
71300,2,2018,47,2018,12,696.5,2.47,1720.36
71300,2,2018,47,2018,13,284,3.19,905.96
71300,2,2018,47,2018,14,66,7.28,480.48
71300,2,2018,47,2018,15,257.5,7.12,1833.4
78000,1,2018,82,2018,8,200,11,2200
78000,1,2018,82,2018,15,200,11,2200
78000,1,2018,82,2018,19,50,8,400
78000,1,2018,82,2018,21,30,8,240
78000,1,2018,82,2018,25,750,0.45,337.5
78000,1,2018,82,2018,35,200,8,1600
78000,1,2018,82,2018,36,100,8,800
78000,1,2018,82,2018,37,200,8,1600
78000,1,2018,82,2018,38,1000,0.5,500
78000,1,2018,82,2018,39,50,8,400
78000,1,2018,82,2018,40,50,8,400
88025,2,2018,41,2018,2,160,4.9,784
88025,2,2018,41,2018,4,50,2.1,105
88025,2,2018,41,2018,5,301,2.4,722.4
88025,2,2018,41,2018,7,80,4.8,384
88025,2,2018,41,2018,8,110,4.6,506
88025,2,2018,41,2018,9,50,2.75,137.5
88025,2,2018,41,2018,13,100,3.9,390
88025,2,2018,41,2018,15,90,3.6,324
69300,2,2018,114,2018,3,333,2.18,725.94
66900,2,2018,97,2018,13,100,9.5,950
66900,2,2018,97,2018,16,170,8.5,1445
66900,2,2018,97,2018,17,180,8.5,1530
66900,2,2018,97,2018,8,80,11,880
66900,2,2018,98,2018,11,250,3,750
66900,2,2018,99,2018,9,70,5,350
66900,2,2018,99,2018,12,120,5,600
66900,2,2018,100,2018,19,140,9.33,1306.2
66900,2,2018,101,2018,14,55,11.1,610.5
69300,2,2018,119,2018,2,50,3,150
88046,15,2018,33,2018,3,150,7,1050
88046,15,2018,33,2018,11,200,9,1800
46400,1,2018,36,2018,4,4000,15.63,62520
46400,1,2018,36,2018,7,1000,3.4,3400
46400,1,2018,36,2018,8,2000,2.84,5680
46400,1,2018,36,2018,9,600,2.89,1734
46400,1,2018,36,2018,11,200,5.16,1032
46400,1,2018,36,2018,12,600,1.71,1026
46400,1,2018,36,2018,13,200,3.33,666
46400,1,2018,36,2018,14,1500,4.55,6825
46400,1,2018,36,2018,16,50,20.96,1048
46400,1,2018,36,2018,18,500,2.44,1220
46400,1,2018,36,2018,19,650,3.58,2327
46400,1,2018,36,2018,20,600,3.61,2166
46400,1,2018,36,2018,24,600,1.66,996
46400,1,2018,36,2018,28,5000,0.75,3750
46400,1,2018,36,2018,29,900,2.03,1827
46400,1,2018,36,2018,30,300,5.66,1698
46400,1,2018,36,2018,31,1500,1.85,2775
83200,2,2018,25,2018,3,66,18.09,1193.94
83200,2,2018,25,2018,13,30,10.59,317.7
83200,2,2018,25,2018,14,84,3.5,294
83200,2,2018,25,2018,17,113,23.99,2710.87
83200,2,2018,25,2018,27,21,11,231
83200,2,2018,26,2018,2,4,35,140
83200,2,2018,26,2018,5,40,3.8,152
83200,2,2018,26,2018,6,230,3.98,915.4
83200,2,2018,26,2018,8,54,14.72,794.88
83200,2,2018,26,2018,11,63,3.75,236.25
83200,2,2018,26,2018,12,148,7.6,1124.8
83200,2,2018,26,2018,15,46,5.6,257.6
83200,2,2018,26,2018,16,279,2.32,647.28
83200,2,2018,26,2018,18,274,4.67,1279.58
83200,2,2018,26,2018,20,98,11,1078
83200,2,2018,26,2018,21,420,1.5,630
83200,2,2018,26,2018,22,24,2.6,62.4
83200,2,2018,26,2018,24,222,7,1554
83200,2,2018,26,2018,25,174.25,12.8,2230.4
83200,2,2018,26,2018,28,104,25.8,2683.2
83200,2,2018,26,2018,30,36,15.65,563.4
83200,2,2018,26,2018,31,180,16.9,3042
83200,2,2018,26,2018,33,168,5.62,944.16
83200,2,2018,26,2018,35,27,12.14,327.78
51000,2,2018,63,2018,17,130,13.5,1755
62700,4,2018,98,2018,1,22,12.43,273.46
62700,4,2018,98,2018,2,367,4.35,1596.45
62700,4,2018,98,2018,3,280,1.89,529.2
62700,4,2018,98,2018,5,1161,3.2,3715.2
62700,4,2018,98,2018,6,63,15.21,958.23
62700,4,2018,98,2018,7,381,3.6,1371.6
62700,4,2018,98,2018,8,424,3.85,1632.4
62700,4,2018,98,2018,9,882,8.53,7523.46
62700,4,2018,98,2018,10,452,14.86,6716.72
62700,4,2018,98,2018,11,501,5.63,2820.63
62700,4,2018,98,2018,12,333,3.67,1222.11
62700,4,2018,98,2018,13,345,4.97,1714.65
62700,4,2018,98,2018,14,144,2.06,296.64
62700,4,2018,98,2018,17,738,2.15,1586.7
62700,4,2018,98,2018,19,746,24.82,18515.72
62700,4,2018,98,2018,20,1022,5.28,5396.16
62700,4,2018,98,2018,22,454,12.35,5606.9
62700,4,2018,98,2018,23,145,11.9,1725.5
62700,4,2018,98,2018,25,322,12.5,4025
62700,4,2018,98,2018,26,316,3.37,1064.92
62700,4,2018,98,2018,27,96,13.22,1269.12
62700,4,2018,98,2018,28,490,6.8,3332
62700,4,2018,98,2018,29,863,6.8,5868.4
62700,4,2018,98,2018,30,352,1.8,633.6
62700,4,2018,98,2018,31,585,6.63,3878.55
83200,2,2018,27,2018,1,385,2.19,843.15
83200,2,2018,27,2018,4,115,3.48,400.2
83200,2,2018,27,2018,7,25,3.52,88
83200,2,2018,27,2018,9,28.5,5.72,163.02
83200,2,2018,27,2018,10,89,4.92,437.88
83200,2,2018,27,2018,19,139,4.05,562.95
83200,2,2018,27,2018,26,20,4.93,98.6
83200,2,2018,27,2018,29,98,2.54,248.92
83200,2,2018,27,2018,32,138,2.14,295.32
83200,2,2018,27,2018,34,24,7.19,172.56
71900,12,2018,762018,2018,19,400,5.01,2004
71900,12,2018,772018,2018,2,200,1.91,382
71900,12,2018,772018,2018,16,400,1.25,500
71900,12,2018,782018,2018,3,20,16.42,328.4
71900,12,2018,782018,2018,8,200,3.63,726
71900,12,2018,782018,2018,9,100,4.47,447
71900,12,2018,782018,2018,10,100,3.51,351
71900,12,2018,782018,2018,12,100,1.95,195
71900,12,2018,782018,2018,13,100,4.47,447
71900,12,2018,782018,2018,20,100,4.21,421
71900,12,2018,782018,2018,23,100,4.11,411
71900,12,2018,782018,2018,24,50,8.29,414.5
71900,12,2018,792018,2018,15,150,26.3,3945
71900,12,2018,802018,2018,4,750,2.5,1875
71900,12,2018,802018,2018,5,750,2.96,2220
71900,12,2018,812018,2018,7,400,1.49,596
71900,12,2018,812018,2018,17,100,2.41,241
71900,12,2018,822018,2018,1,75,3.81,285.75
71900,12,2018,822018,2018,14,50,3.85,192.5
84700,18,2018,76,2018,1,58,2.6,150.8
84700,18,2018,76,2018,2,1.5,22.5,33.75
84700,18,2018,76,2018,4,24,3.71,89.04
84700,18,2018,76,2018,7,25,5.36,134
84700,18,2018,76,2018,8,15,4.93,73.95
84700,18,2018,76,2018,9,42,3.83,160.86
84700,18,2018,76,2018,10,34,2.25,76.5
84700,18,2018,76,2018,11,22,5.53,121.66
84700,18,2018,76,2018,12,12,3,36
84700,18,2018,76,2018,13,15,4.66,69.9
84700,18,2018,76,2018,14,15,2.67,40.05
84700,18,2018,76,2018,15,18,4,72
84700,18,2018,76,2018,17,16,2.75,44
84700,18,2018,76,2018,19,1.6,8.67,13.87
84700,18,2018,76,2018,20,20,4.24,84.8
84700,18,2018,76,2018,21,15,3,45
84700,18,2018,76,2018,23,18,1.66,29.88
84700,18,2018,77,2018,1,56,2.6,145.6
84700,18,2018,77,2018,3,33,3.32,109.56
84700,18,2018,77,2018,4,22,3.71,81.62
84700,18,2018,77,2018,9,14,3.83,53.62
84700,18,2018,77,2018,10,36,2.25,81
84700,18,2018,77,2018,12,12,3,36
84700,18,2018,77,2018,13,15,4.66,69.9
84700,18,2018,77,2018,15,36,4,144
84700,18,2018,77,2018,20,12,4.24,50.88
84700,18,2018,77,2018,21,20,3,60
84700,18,2018,77,2018,23,13,1.66,21.58
84700,18,2018,78,2018,1,58,2.6,150.8
84700,18,2018,78,2018,3,33,3.32,109.56
84700,18,2018,78,2018,4,36,3.71,133.56
84700,18,2018,78,2018,7,34,5.36,182.24
84700,18,2018,78,2018,8,15,4.93,73.95
84700,18,2018,78,2018,9,28,3.83,107.24
84700,18,2018,78,2018,10,36,2.25,81
84700,18,2018,78,2018,11,34,5.53,188.02
84700,18,2018,78,2018,12,12,3,36
84700,18,2018,78,2018,13,15,4.66,69.9
84700,18,2018,78,2018,14,60,2.67,160.2
84700,18,2018,78,2018,15,36,4,144
84700,18,2018,78,2018,17,46,2.75,126.5
84700,18,2018,78,2018,19,0.8,8.67,6.94
84700,18,2018,78,2018,20,23,4.24,97.52
84700,18,2018,78,2018,21,15,3,45
84700,18,2018,78,2018,23,18,1.66,29.88
84700,18,2018,79,2018,22,95,13,1235
84700,18,2018,80,2018,1,60,2.6,156
84700,18,2018,80,2018,2,1,22.5,22.5
84700,18,2018,80,2018,3,50,3.32,166
84700,18,2018,80,2018,4,24,3.71,89.04
84700,18,2018,80,2018,7,12,5.36,64.32
84700,18,2018,80,2018,8,15,4.93,73.95
84700,18,2018,80,2018,9,28,3.83,107.24
84700,18,2018,80,2018,10,36,2.25,81
84700,18,2018,80,2018,11,11,5.53,60.83
84700,18,2018,80,2018,12,6,3,18
84700,18,2018,80,2018,13,15,4.66,69.9
84700,18,2018,80,2018,14,60,2.67,160.2
84700,18,2018,80,2018,15,36,4,144
84700,18,2018,80,2018,17,16,2.75,44
84700,18,2018,80,2018,19,1.6,8.67,13.87
84700,18,2018,80,2018,20,20,4.24,84.8
84700,18,2018,80,2018,21,15,3,45
84700,18,2018,80,2018,23,14,1.66,23.24
84700,18,2018,81,2018,1,28,2.6,72.8
84700,18,2018,81,2018,2,1.5,22.5,33.75
84700,18,2018,81,2018,3,33,3.32,109.56
84700,18,2018,81,2018,4,16,3.71,59.36
84700,18,2018,81,2018,7,26,5.36,139.36
84700,18,2018,81,2018,8,15,4.93,73.95
84700,18,2018,81,2018,9,14,3.83,53.62
84700,18,2018,81,2018,10,18,2.25,40.5
84700,18,2018,81,2018,11,11,5.53,60.83
84700,18,2018,81,2018,12,12,3,36
84700,18,2018,81,2018,13,5,4.66,23.3
84700,18,2018,81,2018,15,36,4,144
84700,18,2018,81,2018,17,46,2.75,126.5
84700,18,2018,81,2018,19,3.2,8.67,27.74
84700,18,2018,81,2018,20,24,4.24,101.76
84700,18,2018,81,2018,21,15,3,45
84700,18,2018,81,2018,23,18,1.66,29.88
84700,18,2018,81,2018,24,32,4.83,154.56
84700,18,2018,82,2018,5,105,6.49,681.45
84700,18,2018,82,2018,6,105,6.16,646.8
84700,18,2018,82,2018,16,260,5,1300
84700,18,2018,82,2018,18,2500,0.5,1250
85300,2,2018,40,2018,12,1,30,30
85300,2,2018,40,2018,13,102,4,408
85300,2,2018,40,2018,14,43,3,129
85300,2,2018,40,2018,15,41,3.5,143.5
85300,2,2018,40,2018,16,12,7.5,90
80100,2,2018,135,2018,13,90,5,450
80100,2,2018,135,2018,20,90,6.5,585
80100,2,2018,135,2018,24,60,5,300
80100,2,2018,135,2018,28,25,4.5,112.5
80100,2,2018,135,2018,31,100,3,300
80100,2,2018,135,2018,32,100,6,600
51000,2,2018,64,2018,1,58,10.49,608.42
51000,2,2018,64,2018,6,100,2.73,273
51000,2,2018,64,2018,7,12,8.3,99.6
51000,2,2018,64,2018,8,175,2.97,519.75
51000,2,2018,64,2018,15,120,1.92,230.4
51000,2,2018,64,2018,20,5,8.1,40.5
51000,2,2018,64,2018,21,65,2.13,138.45
51000,2,2018,64,2018,22,15,10.17,152.55
51000,2,2018,64,2018,23,3,10.1,30.3
51000,2,2018,64,2018,24,88,4.53,398.64
51000,2,2018,64,2018,25,9,5.93,53.37
60200,2,2018,128,2018,11,10,47.8,478
60200,2,2018,128,2018,13,4300,3.55,15265
53800,2,2018,83,2018,2,1200,1.5,1800
53800,2,2018,83,2018,3,1500,2,3000
59400,24,2018,922018,2018,4,296,3.15,932.4
59400,24,2018,922018,2018,9,452,2.4,1084.8
59400,24,2018,912018,2018,3,260,12,3120
59400,24,2018,912018,2018,11,195,5,975
59400,24,2018,972018,2018,10,96,15.14,1453.44
70100,2,2018,75,2018,6,400,3.05,1220
51000,2,2018,66,2018,1,54,10.49,566.46
51000,2,2018,66,2018,20,20,8.1,162
51000,2,2018,66,2018,23,2,10.1,20.2
54400,4,2017,118,2018,1,17588,2.82,49598.16
54400,4,2017,118,2018,2,95000,2.146,203870
72900,1,2018,115,2018,13,400,2.61,1044
72900,1,2018,115,2018,24,200,2.67,534
59800,2,2018,514,2018,34,15,3.3,49.5
59800,2,2018,514,2018,48,19,2.05,38.95
59800,2,2018,514,2018,52,20,3,60
59800,2,2018,514,2018,62,25,2.55,63.75
59800,2,2018,514,2018,25,66,1.75,115.5
59800,2,2018,514,2018,70,44,2.15,94.6
59800,2,2018,513,2018,24,67,1.75,117.25
59800,2,2018,513,2018,27,3,23.38,70.14
59800,2,2018,513,2018,33,15,3.3,49.5
59800,2,2018,513,2018,37,50,4.85,242.5
59800,2,2018,513,2018,55,45,15.95,717.75
59800,2,2018,513,2018,61,25,2.55,63.75
59800,2,2018,513,2018,69,45,2.15,96.75
59800,2,2018,513,2018,47,18,2.05,36.9
59800,2,2018,512,2018,32,15,3.3,49.5
59800,2,2018,512,2018,41,30,3.43,102.9
59800,2,2018,512,2018,46,19,2.05,38.95
59800,2,2018,512,2018,60,25,2.55,63.75
59800,2,2018,512,2018,23,66,1.75,115.5
59800,2,2018,512,2018,68,45,2.15,96.75
59800,2,2018,511,2018,22,67,1.75,117.25
59800,2,2018,511,2018,26,4,23.38,93.52
59800,2,2018,511,2018,31,15,3.3,49.5
59800,2,2018,511,2018,67,44,2.15,94.6
59800,2,2018,510,2018,50,166,2.48,411.68
59800,2,2018,509,2018,5,100,3.45,345
59800,2,2018,509,2018,21,67,1.75,117.25
59800,2,2018,509,2018,40,30,3.43,102.9
59800,2,2018,509,2018,45,19,2.05,38.95
59800,2,2018,509,2018,49,167,2.48,414.16
59800,2,2018,509,2018,66,45,2.15,96.75
59800,2,2018,509,2018,59,25,2.55,63.75
59800,2,2018,508,2018,2,3,23.38,70.14
59800,2,2018,508,2018,20,67,1.75,117.25
59800,2,2018,508,2018,36,50,4.85,242.5
59800,2,2018,508,2018,44,19,2.05,38.95
59800,2,2018,508,2018,54,45,15.95,717.75
59800,2,2018,508,2018,58,25,2.55,63.75
59800,2,2018,508,2018,30,15,3.3,49.5
59800,2,2018,508,2018,65,43,2.15,92.45
59800,2,2018,507,2018,10,167,2.48,414.16
88046,15,2018,29,2018,1,150,1.5,225
88046,15,2018,29,2018,4,100,6,600
88046,15,2018,29,2018,5,100,5,500
60200,2,2018,131,2018,1,75,1.5,112.5
60200,2,2018,131,2018,2,3,15,45
60200,2,2018,131,2018,5,165,2.5,412.5
60200,2,2018,131,2018,7,50,3.5,175
60200,2,2018,131,2018,8,37.5,3.5,131.25
60200,2,2018,131,2018,10,37.5,3,112.5
60200,2,2018,131,2018,12,50,4,200
60200,2,2018,131,2018,14,75,3,225
60200,2,2018,131,2018,16,50,2,100
60200,2,2018,131,2018,18,40,2,80
59800,2,2018,506,2018,19,66,1.75,115.5
59800,2,2018,506,2018,29,15,3.3,49.5
59800,2,2018,506,2018,35,50,4.85,242.5
59800,2,2018,506,2018,43,18,2.05,36.9
59800,2,2018,506,2018,51,40,3,120
59800,2,2018,506,2018,53,45,15.95,717.75
59800,2,2018,506,2018,57,25,2.55,63.75
59800,2,2018,506,2018,71,150,4.75,712.5
59800,2,2018,506,2018,39,30,3.43,102.9
59800,2,2018,506,2018,64,45,2.15,96.75
59800,2,2018,505,2018,6,50,4.85,242.5
59800,2,2018,505,2018,11,40,3,120
59800,2,2018,505,2018,12,45,15.95,717.75
59800,2,2018,505,2018,18,67,1.75,117.25
59800,2,2018,505,2018,28,15,3.3,49.5
59800,2,2018,505,2018,38,30,3.43,102.9
59800,2,2018,505,2018,42,19,2.05,38.95
59800,2,2018,505,2018,56,25,2.55,63.75
59800,2,2018,505,2018,63,44,2.15,94.6
59800,2,2018,505,2018,17,150,4.75,712.5
59800,2,2018,504,2018,3,72,12.85,925.2
59800,2,2018,504,2018,9,90,5.28,475.2
59800,2,2018,504,2018,15,270,14.45,3901.5
59800,2,2018,503,2018,4,15,3.3,49.5
59800,2,2018,502,2018,1,67,1.75,117.25
59800,2,2018,502,2018,7,30,3.43,102.9
59800,2,2018,502,2018,8,19,2.05,38.95
59800,2,2018,502,2018,14,25,2.55,63.75
59800,2,2018,502,2018,16,45,2.15,96.75
72900,1,2018,106,2018,1,80,2.45,196
72900,1,2018,106,2018,2,90,1.95,175.5
72900,1,2018,106,2018,3,45,2.99,134.55
72900,1,2018,106,2018,5,135,7.6,1026
72900,1,2018,106,2018,8,65,2.83,183.95
72900,1,2018,106,2018,9,18,3.43,61.74
72900,1,2018,106,2018,10,110,7.1,781
72900,1,2018,106,2018,22,80,1.95,156
72900,1,2018,106,2018,23,55,2.35,129.25
88046,15,2018,31,2018,2,150,1.5,225
88046,15,2018,31,2018,8,100,5,500
88046,15,2018,31,2018,13,100,1.5,150
41000,2,2018,47,2018,11,622,4,2488
41000,2,2018,47,2018,19,24,4.2,100.8
41000,2,2018,47,2018,26,426,20,8520
41000,2,2018,58,2018,23,3025.5,4.1,12404.55
53800,2,2018,90,2018,10,300,4,1200
53800,2,2018,90,2018,11,200,4,800
53800,2,2018,90,2018,12,300,4,1200
53800,2,2018,90,2018,14,120,4,480
53800,2,2018,90,2018,22,150,2.5,375
53800,2,2018,90,2018,31,700,4.5,3150
70100,2,2018,73,2018,20,300,2.17,651
70100,2,2018,73,2018,22,40,3.77,150.8
53800,2,2018,87,2018,6,400,2.75,1100
53800,2,2018,87,2018,7,700,2.75,1925
53800,2,2018,87,2018,8,200,2.75,550
53800,2,2018,87,2018,15,900,6.35,5715
53800,2,2018,87,2018,16,50,47.85,2392.5
53800,2,2018,87,2018,18,500,3.7,1850
53800,2,2018,87,2018,20,6000,3.5,21000
