id_estado,cd_orgao,nr_lote,nr_licitacao,ano_licitacao,nr_contrato,ano_contrato,nr_item,qt_itens_contrato,vl_item_contrato,vl_total_item_contrato
43,51700,10,1481,2018,164,2018,10,238,6.63,1577.94
43,51700,8,1481,2018,164,2018,8,699,2.16,1509.84
43,51700,6,1481,2018,164,2018,6,464,3.07,1424.48
43,51700,5,1481,2018,164,2018,5,1051,2.73,2869.23
43,51700,3,1481,2018,164,2018,3,282,3.6,1015.2
43,51700,18,1481,2018,175,2018,18,1564,2.48,3878.72
43,51700,17,1481,2018,175,2018,17,899,4.32,3883.68
43,51700,22,1481,2018,171,2018,22,840,14,11760
43,51700,9,1481,2018,171,2018,9,949,26.3,24958.7
43,51700,7,1481,2018,171,2018,7,276,28.4,7838.4
43,51700,14,1481,2018,169,2018,14,1040,2.08,2163.2
43,51700,10,1481,2018,169,2018,10,476,6.63,3155.88
43,51700,8,1481,2018,169,2018,8,3496,2.16,7551.36
43,51700,6,1481,2018,169,2018,6,1391,3.07,4270.37
43,51700,5,1481,2018,169,2018,5,3154,2.73,8610.42
43,78000,1,1,2018,87,2018,1,25,1.9,47.5
43,78000,1,1,2018,87,2018,4,5,25.5,127.5
43,78000,1,1,2018,87,2018,10,125,17.5,2187.5
43,78000,1,1,2018,87,2018,11,60,10,600
43,78000,1,1,2018,87,2018,41,25,8.5,212.5
43,78000,1,1,2018,87,2018,48,2000,0.45,900
43,78000,1,1,2018,87,2018,50,50,2.4,120
43,72900,1,1,2018,112,2018,26,300,3.93,1179
43,42800,1,2719,2018,4858,2018,1,50,3.1,155
43,70200,1,2,2018,82,2018,7,50,12,600
43,70200,1,2,2018,82,2018,15,50,7.63,381.5
43,70200,1,2,2018,82,2018,20,80,9,720
43,70200,1,2,2018,82,2018,26,50,5,250
43,70200,1,2,2018,82,2018,27,100,6.3,630
43,70200,1,2,2018,82,2018,28,70,5,350
43,78300,1,2,2018,102,2018,7,150,14.47,2170.5
43,78300,1,2,2018,102,2018,9,80,20.3,1624
43,51300,1,2,2018,104,2018,1,428,4.2,1797.6
43,51300,1,2,2018,104,2018,3,285,1.82,518.7
43,51300,1,2,2018,104,2018,5,285,2.46,701.1
43,51300,1,2,2018,104,2018,7,571,1.83,1044.93
43,51300,1,2,2018,104,2018,9,285,2.8,798
43,51300,1,2,2018,104,2018,12,428,3.62,1549.36
43,51300,1,2,2018,104,2018,14,428,2.47,1057.16
43,51300,1,2,2018,104,2018,16,285,2.7,769.5
43,51300,1,2,2018,104,2018,18,114,2.43,277.02
43,51300,1,2,2018,104,2018,20,428,3.53,1510.84
43,51300,1,2,2018,104,2018,23,71,2.25,159.75
43,51300,1,2,2018,104,2018,25,571,1.63,930.73
43,51300,1,2,2018,104,2018,27,571,2.33,1330.43
43,51300,1,2,2018,104,2018,30,285,2.8,798
43,51300,1,2,2018,104,2018,32,428,14.63,6261.64
43,51300,1,2,2018,104,2018,34,285,1.55,441.75
43,78000,1,1,2018,85,2018,2,15,11,165
43,78000,1,1,2018,85,2018,7,15,3.5,52.5
43,78000,1,1,2018,85,2018,16,25,7,175
43,78000,1,1,2018,85,2018,17,100,0.95,95
43,78000,1,1,2018,85,2018,22,20,35,700
43,78000,1,1,2018,85,2018,27,175,4.5,787.5
43,78000,1,1,2018,85,2018,31,20,27,540
43,78000,1,1,2018,85,2018,33,35,2,70
43,78000,1,1,2018,85,2018,42,15,6,90
43,78000,1,1,2018,85,2018,44,25,2,50
43,78000,1,1,2018,85,2018,45,300,0.8,240
43,78000,1,1,2018,85,2018,46,50,3,150
43,78000,1,1,2018,85,2018,47,200,6,1200
43,78000,1,1,2018,85,2018,54,7,5,35
43,78000,1,1,2018,85,2018,5,50,3.5,175
43,70200,1,2,2018,83,2018,12,30,2,60
43,70200,1,2,2018,83,2018,13,30,2.5,75
43,70200,1,2,2018,83,2018,16,15,2.5,37.5
43,70200,1,2,2018,83,2018,17,5,6.67,33.35
43,70200,1,2,2018,83,2018,21,150,0.9,135
43,70200,1,2,2018,83,2018,24,40,4,160
43,70200,1,2,2018,83,2018,31,5,6.21,31.05
43,70200,1,2,2018,83,2018,33,20,2.5,50
43,70200,1,2,2018,83,2018,35,20,5,100
43,70200,1,2,2018,83,2018,36,25,3,75
43,56500,1,4,2018,77,2018,28,930,5.2,4836
43,41500,1,2,2018,85,2018,12,700,2.41,1687
43,53800,1,2,2018,89,2018,29,500,13.5,6750
43,56500,1,4,2018,83,2018,17,466,5.36,2497.76
43,56500,1,4,2018,83,2018,21,670,2.96,1983.2
43,56500,1,4,2018,83,2018,23,520,18.92,9838.4
43,51300,1,2,2018,101,2018,29,2800,6.84,19152
43,70200,1,2,2018,84,2018,3,50,3.05,152.5
43,70200,1,2,2018,84,2018,5,100,2,200
43,70200,1,2,2018,84,2018,9,40,4.64,185.6
43,70200,1,2,2018,84,2018,10,5,5,25
43,70200,1,2,2018,84,2018,18,150,2.38,357
43,70200,1,2,2018,84,2018,19,20,1.2,24
43,70200,1,2,2018,84,2018,21,150,0.9,135
43,70200,1,2,2018,84,2018,22,30,3,90
43,70200,1,2,2018,84,2018,30,80,3.5,280
43,56500,1,4,2018,78,2018,1,186,3.12,580.32
43,56500,1,4,2018,78,2018,7,294,10.3,3028.2
43,56500,1,4,2018,78,2018,14,180,2.82,507.6
43,56500,1,4,2018,78,2018,15,72,3.9,280.8
43,56500,1,4,2018,78,2018,16,313,6.8,2128.4
43,56500,1,4,2018,78,2018,19,148,5.74,849.52
43,56500,1,4,2018,78,2018,20,54,9.6,518.4
43,56500,1,4,2018,78,2018,24,104,4.62,480.48
43,56500,1,4,2018,78,2018,33,63,3.62,228.06
43,56500,1,4,2018,80,2018,3,36,22.66,815.76
43,56500,1,4,2018,80,2018,18,98,6.38,625.24
43,56500,1,4,2018,80,2018,22,921,2.16,1989.36
43,56500,1,4,2018,80,2018,27,68,2.5,170
43,56500,1,4,2018,80,2018,32,85,3.98,338.3
43,60200,1,2,2018,134,2018,15,150,9,1350
43,82300,1,4,2018,66,2018,6,228,2.8,638.4
43,56500,1,4,2018,81,2018,2,270,1.54,415.8
43,56500,1,4,2018,81,2018,30,107,2.54,271.78
43,56500,1,4,2018,81,2018,31,44,6.1,268.4
43,56500,1,4,2018,81,2018,35,56,1.54,86.24
43,56500,1,4,2018,81,2018,38,349,1.44,502.56
43,56500,1,4,2018,81,2018,39,81,8.18,662.58
43,85900,1,5,2018,56,2018,1,136,3.5,476
43,85900,1,5,2018,56,2018,2,184,2.76,507.84
43,85900,1,5,2018,56,2018,3,144,2,288
43,85900,1,5,2018,56,2018,4,184,2,368
43,85900,1,5,2018,56,2018,5,152,1.7,258.4
43,56500,1,4,2018,79,2018,5,365,2.6,949
43,56500,1,4,2018,79,2018,6,280,2.74,767.2
43,56500,1,4,2018,79,2018,13,381,2.8,1066.8
43,56500,1,4,2018,79,2018,26,162,4.22,683.64
43,56500,1,4,2018,79,2018,34,238,2.22,528.36
43,85900,1,6,2018,57,2018,1,408,2.85,1162.8
43,85900,1,6,2018,57,2018,2,420,2.85,1197
43,85900,1,6,2018,57,2018,3,864,4.25,3672
43,85900,1,6,2018,57,2018,4,1200,3.45,4140
43,85900,1,6,2018,57,2018,6,72,4.85,349.2
43,72900,1,1,2018,114,2018,31,820,1.45,1189
43,70200,1,2,2018,81,2018,25,100,5.5,550
43,70200,1,2,2018,86,2018,2,60,1.5,90
43,70200,1,2,2018,86,2018,6,40,3.26,130.4
43,70200,1,2,2018,86,2018,8,50,4.43,221.5
43,70200,1,2,2018,86,2018,11,40,3.23,129.2
43,70200,1,2,2018,86,2018,14,40,4.63,185.2
43,70200,1,2,2018,86,2018,29,15,2.8,42
43,70200,1,2,2018,86,2018,32,50,4.06,203
43,70200,1,2,2018,86,2018,34,60,5,300
43,78000,1,1,2018,86,2018,30,500,6,3000
43,78000,1,1,2018,86,2018,43,500,8,4000
43,72900,1,1,2018,113,2018,30,10,11.13,111.3
43,72900,1,1,2018,113,2018,32,10,11.13,111.3
43,72900,1,1,2018,113,2018,37,10,11.13,111.3
43,72900,1,1,2018,113,2018,38,10,11.13,111.3
43,85900,1,5,2018,55,2018,6,860,1.19,1023.4
43,56500,1,4,2018,76,2018,29,40,22.5,900
43,56500,1,4,2018,76,2018,37,53,10.5,556.5
43,54400,1,5,2017,71,2018,1,1500,2.5725,3858.75
43,54400,1,5,2017,71,2018,3,18000,2.7725,49905
43,54400,1,5,2017,71,2018,6,7400,4.8475,35871.5
43,51300,1,2,2018,111,2018,1,428,4.2,1797.6
43,51300,1,2,2018,111,2018,3,285,1.82,518.7
43,51300,1,2,2018,111,2018,5,285,2.46,701.1
43,51300,1,2,2018,111,2018,9,285,2.8,798
43,51300,1,2,2018,111,2018,12,428,3.62,1549.36
43,51300,1,2,2018,111,2018,14,428,2.47,1057.16
43,51300,1,2,2018,111,2018,16,285,2.7,769.5
43,51300,1,2,2018,111,2018,18,114,2.43,277.02
43,51300,1,2,2018,111,2018,20,428,3.53,1510.84
43,51300,1,2,2018,111,2018,23,71,2.25,159.75
43,51300,1,2,2018,111,2018,25,571,1.63,930.73
43,51300,1,2,2018,111,2018,27,571,2.33,1330.43
43,51300,1,2,2018,111,2018,30,285,2.8,798
43,51300,1,2,2018,111,2018,32,428,14.63,6261.64
43,51300,1,2,2018,111,2018,34,285,1.55,441.75
43,82300,1,4,2018,65,2018,26,598,6,3588
43,78300,1,2,2018,103,2018,2,250,17.47,4367.5
43,78300,1,2,2018,103,2018,4,50,15.13,756.5
43,78300,1,2,2018,103,2018,6,50,14.13,706.5
43,78300,1,2,2018,103,2018,11,500,12.13,6065
43,56500,1,4,2018,82,2018,4,10,16,160
43,56500,1,4,2018,82,2018,9,80,24.96,1996.8
43,56500,1,4,2018,82,2018,11,121.58,22.74,2764.73
43,56500,1,4,2018,82,2018,12,233,14.5,3378.5
43,56500,1,4,2018,82,2018,25,135,20.74,2799.9
43,70100,1,2,2018,80,2018,11,105,11.08,1163.4
43,70100,1,2,2018,80,2018,34,42,17.5,735
43,54000,1,2,2018,136,2018,1,10,2.8,28
43,54000,1,2,2018,136,2018,2,55,5.7,313.5
43,54000,1,2,2018,136,2018,4,10.7,28,299.6
43,54000,1,2,2018,136,2018,5,565,3.3,1864.5
43,54000,1,2,2018,136,2018,6,763,4.3,3280.9
43,54000,1,2,2018,136,2018,9,145,3,435
43,54000,1,2,2018,136,2018,20,178,4.5,801
43,54000,1,2,2018,136,2018,21,190,2.8,532
43,54000,1,2,2018,136,2018,22,194,2.9,562.6
43,54000,1,2,2018,136,2018,35,210,2.6,546
43,54000,1,2,2018,136,2018,36,160,3.4,544
43,54000,1,2,2018,136,2018,39,52,4.5,234
43,54000,1,2,2018,136,2018,41,98,2.4,235.2
43,54000,1,2,2018,136,2018,42,175,2.8,490
43,54000,1,2,2018,136,2018,44,63,4.5,283.5
43,60200,1,2,2018,129,2018,9,100,11.6,1160
43,70300,1,3,2018,1807,2018,5,260,6.85,1781
43,85900,1,6,2018,58,2018,5,320,6.1,1952
43,48600,1,2,2018,98,2018,9,150,3.22,483
43,48600,1,2,2018,98,2018,18,130,5.51,716.3
43,48600,1,2,2018,99,2018,1,38,2.54,96.52
43,48600,1,2,2018,99,2018,2,220,2.04,448.8
43,48600,1,2,2018,99,2018,4,120,3.16,379.2
43,48600,1,2,2018,99,2018,6,120,4.94,592.8
43,48600,1,2,2018,99,2018,7,100,3.05,305
43,48600,1,2,2018,99,2018,17,85,3.46,294.1
43,48600,1,2,2018,102,2018,14,600,4.89,2934
43,48600,1,2,2018,100,2018,11,95,11.22,1065.9
43,48600,1,2,2018,100,2018,13,250,14.36,3590
43,48600,1,2,2018,100,2018,20,20,21.9,438
43,48600,1,2,2018,101,2018,5,160,17.65,2824
43,48600,1,2,2018,101,2018,10,170,11.02,1873.4
43,48600,1,2,2018,101,2018,21,40,18.67,746.8
43,48600,1,2,2018,103,2018,8,70,6.44,450.8
43,48600,1,2,2018,104,2018,19,120,5.41,649.2
43,51800,1,2,2018,93,2018,1,40,8.5,340
43,51800,1,2,2018,93,2018,3,120,3.5,420
43,51800,1,2,2018,93,2018,4,15,3.1,46.5
43,51800,1,2,2018,93,2018,6,10,3.5,35
43,53800,1,2,2018,85,2018,9,400,1.8,720
43,53800,1,2,2018,85,2018,19,300,1.8,540
43,70200,1,2,2018,85,2018,1,50,2.8,140
43,70200,1,2,2018,85,2018,4,60,3.11,186.6
43,70200,1,2,2018,85,2018,21,150,0.9,135
43,70200,1,2,2018,85,2018,23,20,20,400
43,85800,1,2,2018,57,2018,3,60,6.5,390
43,85800,1,2,2018,57,2018,12,100,2.2,220
43,85800,1,2,2018,57,2018,11,200,2.2,440
43,85800,1,2,2018,57,2018,2,40,3.5,140
43,85800,1,2,2018,57,2018,9,20,3,60
43,85800,1,2,2018,57,2018,5,30,2,60
43,85800,1,2,2018,57,2018,1,40,3.5,140
43,85800,1,2,2018,57,2018,4,40,4.7,188
43,85800,1,2,2018,58,2018,14,30,9,270
43,85800,1,2,2018,58,2018,10,20,3.5,70
43,85800,1,2,2018,58,2018,13,50,15,750
43,85800,1,2,2018,59,2018,19,30,7.5,225
43,85800,1,2,2018,59,2018,18,420,0.6,252
43,85800,1,2,2018,59,2018,17,50,6.5,325
43,85800,1,2,2018,59,2018,15,40,13.5,540
43,85800,1,2,2018,59,2018,16,40,6,240
43,80200,1,2,2018,160,2018,6,1200,1.5,1800
43,41500,1,2,2018,86,2018,5,300,7.28,2184
43,41500,1,2,2018,86,2018,13,1000,3.51,3510
43,77800,1,2,2018,55,2018,6,30,16,480
43,77800,1,2,2018,55,2018,5,40,12,480
43,77800,1,2,2018,55,2018,4,70,7.5,525
43,77800,1,2,2018,55,2018,3,60,10,600
43,77800,1,2,2018,55,2018,2,30,10.5,315
43,67900,1,2,2018,35,2018,3,10,25,250
43,67900,1,2,2018,35,2018,5,200,4,800
43,67900,1,2,2018,35,2018,7,75,4,300
43,67900,1,2,2018,40,2018,20,300,3,900
43,88045,1,1,2018,18,2018,43,22,13.7,301.4
43,88047,1,2,2018,52,2018,5,10,14.5,145
43,41500,1,2,2018,83,2018,1,250,2.12,530
43,41500,1,2,2018,83,2018,4,150,2.97,445.5
43,41500,1,2,2018,83,2018,6,100,2.03,203
43,41500,1,2,2018,83,2018,7,100,2.56,256
43,41500,1,2,2018,83,2018,8,50,4.83,241.5
43,41500,1,2,2018,83,2018,9,30,2.83,84.9
43,41500,1,2,2018,83,2018,10,50,4.31,215.5
43,41500,1,2,2018,83,2018,18,150,2.02,303
43,80200,1,2,2018,159,2018,31,250,9,2250
43,80200,1,2,2018,159,2018,20,30.8,15.9,489.72
43,88023,1,33,2018,677,2018,12,80,9.12,729.6
43,88023,1,33,2018,677,2018,13,80,13.2,1056
43,88023,1,33,2018,677,2018,14,100,14.99,1499
43,88023,1,33,2018,677,2018,15,100,9,900
43,88023,1,33,2018,677,2018,16,100,8.5,850
43,88023,1,33,2018,678,2018,11,200,11.89,2378
43,88023,1,33,2018,679,2018,1,50,2.61,130.5
43,88023,1,33,2018,679,2018,2,90,4.15,373.5
43,88023,1,33,2018,679,2018,3,95,3.6,342
43,88023,1,33,2018,679,2018,4,90,2.76,248.4
43,88023,1,33,2018,679,2018,5,100,5.91,591
43,88023,1,33,2018,679,2018,6,30,6.1,183
43,88023,1,33,2018,679,2018,7,90,2.57,231.3
43,88023,1,33,2018,679,2018,8,80,6.3,504
43,88023,1,33,2018,679,2018,9,80,5.33,426.4
43,81000,1,23,2018,95,2018,15,1040,5.7,5928
43,67900,1,2,2018,42,2018,11,3.5,3.5,12.25
43,67900,1,2,2018,42,2018,21,200,3.5,700
43,60500,1,2,2018,94,2018,1,380,2,760
43,60500,1,2,2018,94,2018,2,150,3.25,487.5
43,60500,1,2,2018,94,2018,3,140,3.5,490
43,60500,1,2,2018,94,2018,4,150,7.7,1155
43,60500,1,2,2018,94,2018,5,100,3.4,340
43,60500,1,2,2018,94,2018,6,120,7.3,876
43,60500,1,2,2018,94,2018,7,160,4.9,784
43,60500,1,2,2018,94,2018,8,250,4.8,1200
43,60500,1,2,2018,94,2018,9,6,20,120
43,60500,1,2,2018,94,2018,10,150,2.5,375
43,60500,1,2,2018,94,2018,11,320,5.9,1888
43,60500,1,2,2018,94,2018,12,135,26,3510
43,60500,1,2,2018,94,2018,13,180,1.8,324
43,60500,1,2,2018,94,2018,16,382,5.5,2101
43,60500,1,2,2018,94,2018,15,5325,0.45,2396.25
43,59000,1,2,2018,147,2018,12,400,12.89,5156
43,59000,1,2,2018,150,2018,20,900,14.99,13491
43,59000,1,2,2018,145,2018,5,1350,3.25,4387.5
43,59000,1,2,2018,145,2018,10,540,2.4,1296
43,59000,1,2,2018,145,2018,9,1000,5,5000
43,59000,1,2,2018,145,2018,4,630,2.61,1644.3
43,59000,1,2,2018,145,2018,31,1300,4.9,6370
43,59000,1,2,2018,145,2018,22,160,3,480
43,59000,1,2,2018,145,2018,21,300,2.56,768
43,59000,1,2,2018,152,2018,25,25,4.34,108.5
43,59000,1,2,2018,146,2018,7,750,10.72,8040
43,59000,1,2,2018,151,2018,23,1170,9.83,11501.1
43,59000,1,2,2018,149,2018,19,2020,4.05,8181
43,59000,1,2,2018,149,2018,18,2260,2.11,4768.6
43,59000,1,2,2018,153,2018,29,1100,14.5,15950
43,59000,1,2,2018,143,2018,26,120,2.75,330
43,59000,1,2,2018,143,2018,6,250,3.1,775
43,59000,1,2,2018,143,2018,30,740,2.3,1702
43,59000,1,2,2018,143,2018,28,105,2.5,262.5
43,59000,1,2,2018,143,2018,2,550,1.94,1067
43,59000,1,2,2018,143,2018,15,380,2.05,779
43,59000,1,2,2018,143,2018,11,400,2.4,960
43,59000,1,2,2018,143,2018,1,175,2.88,504
43,59000,1,2,2018,144,2018,14,340,4.5,1530
43,59000,1,2,2018,144,2018,8,378,4.4,1663.2
43,59000,1,2,2018,144,2018,3,10,12.96,129.6
43,59000,1,2,2018,144,2018,27,610,1.96,1195.6
43,59000,1,2,2018,144,2018,24,400,3.21,1284
43,59000,1,2,2018,144,2018,13,230,2.41,554.3
43,59000,1,2,2018,148,2018,17,450,5.44,2448
43,59000,1,2,2018,148,2018,16,140,5.63,788.2
43,81000,1,23,2018,93,2018,3,111,5.68,630.48
43,81000,1,23,2018,93,2018,4,1310,2.79,3654.9
43,81000,1,23,2018,93,2018,5,34,28.91,982.94
43,81000,1,23,2018,93,2018,6,39,4.64,180.96
43,81000,1,23,2018,93,2018,7,22,4.77,104.94
43,81000,1,23,2018,93,2018,19,600,3.46,2076
43,81000,1,23,2018,93,2018,20,36,4.26,153.36
43,80200,1,2,2018,158,2018,30,35,3.23,113.05
43,80200,1,2,2018,158,2018,33,25,6.7,167.5
43,80200,1,2,2018,158,2018,2,200,2.59,518
43,80200,1,2,2018,158,2018,4,80,3.18,254.4
43,80200,1,2,2018,158,2018,11,35,2.43,85.05
43,80200,1,2,2018,158,2018,14,60,3,180
43,80200,1,2,2018,158,2018,15,40,2.64,105.6
43,80200,1,2,2018,158,2018,22,20,2,40
43,77900,1,2,2018,21,2018,15,25,11.15,278.75
43,77900,1,2,2018,21,2018,16,10,23.9,239
43,77900,1,2,2018,21,2018,24,12,23.99,287.88
43,77900,1,2,2018,21,2018,43,15,11.15,167.25
43,77900,1,2,2018,21,2018,44,10,23.9,239
43,77900,1,2,2018,21,2018,52,12,23.99,287.88
43,41500,1,2,2018,82,2018,14,70,3.81,266.7
43,63700,1,9,2018,892018,2018,1,290,26.23,7606.7
43,81000,1,23,2018,94,2018,8,472,1.71,807.12
43,81000,1,23,2018,94,2018,9,169,2.04,344.76
43,81000,1,23,2018,94,2018,10,309,3.29,1016.61
43,81000,1,23,2018,94,2018,11,32,6,192
43,81000,1,23,2018,94,2018,12,79.5,2.53,201.14
43,81000,1,23,2018,94,2018,13,271,2.58,699.18
43,81000,1,23,2018,94,2018,14,102,2.26,230.52
43,81000,1,23,2018,94,2018,16,37.6,3.41,128.22
43,81000,1,23,2018,94,2018,17,232,2.08,482.56
43,81000,1,23,2018,94,2018,18,64.5,2.35,151.58
43,68700,1,12,2018,1082018,2018,29,400,5,2000
43,68700,1,12,2018,1162018,2018,1,250,1.84,460
43,68700,1,12,2018,1162018,2018,18,100,10.5,1050
43,68700,1,12,2018,1162018,2018,27,100,10.99,1099
43,68700,1,12,2018,1052018,2018,27,100,10.99,1099
43,68700,1,12,2018,1052018,2018,1,250,1.84,460
43,68700,1,12,2018,1052018,2018,18,100,10.5,1050
43,68700,1,12,2018,1112018,2018,24,100,2.77,277
43,68700,1,12,2018,1112018,2018,8,350,3.57,1249.5
43,68700,1,12,2018,1112018,2018,9,700,0.5,350
43,68700,1,12,2018,1112018,2018,28,80,2.74,219.2
43,68700,1,12,2018,1102018,2018,12,50,3.78,189
43,68700,1,12,2018,1102018,2018,2,250,1.86,465
43,68700,1,12,2018,1102018,2018,5,200,2.9,580
43,68700,1,12,2018,1102018,2018,14,160,2.05,328
43,68700,1,12,2018,1102018,2018,19,50,2.9,145
43,68700,1,12,2018,1102018,2018,20,100,3.5,350
43,68700,1,12,2018,1092018,2018,32,600,4.99,2994
43,68700,1,12,2018,1122018,2018,16,21,12.98,272.58
43,68700,1,12,2018,1122018,2018,17,10.5,12.98,136.29
43,68700,1,12,2018,1062018,2018,30,1200,1.26,1512
43,68700,1,12,2018,1062018,2018,31,600,2.5,1500
43,68700,1,12,2018,1142018,2018,6,120,3.16,379.2
43,68700,1,12,2018,1142018,2018,10,120,3.06,367.2
43,68700,1,12,2018,1142018,2018,13,100,4.16,416
43,68700,1,12,2018,1152018,2018,26,350,2.92,1022
43,68700,1,12,2018,1152018,2018,25,600,2.44,1464
43,68700,1,12,2018,1132018,2018,4,150,2.94,441
43,68700,1,12,2018,1132018,2018,11,170,3.56,605.2
43,68700,1,12,2018,1072018,2018,3,250,2.98,745
43,68700,1,12,2018,1072018,2018,21,200,4.1,820
43,77900,1,2,2018,24,2018,3,15,3.72,55.8
43,77900,1,2,2018,24,2018,5,40,4.05,162
43,77900,1,2,2018,24,2018,8,15,2.9,43.5
43,77900,1,2,2018,24,2018,10,10,9,90
43,77900,1,2,2018,24,2018,13,20,7.12,142.4
43,77900,1,2,2018,24,2018,14,40,4.69,187.6
43,77900,1,2,2018,24,2018,17,150,1.3,195
43,77900,1,2,2018,24,2018,25,15,3.02,45.3
43,77900,1,2,2018,24,2018,29,30,2.59,77.7
43,77900,1,2,2018,24,2018,30,30,3,90
43,77900,1,2,2018,24,2018,31,15,3.72,55.8
43,77900,1,2,2018,24,2018,33,25,4.05,101.25
43,77900,1,2,2018,24,2018,35,20,2.74,54.8
43,77900,1,2,2018,24,2018,36,15,2.9,43.5
43,77900,1,2,2018,24,2018,38,10,9,90
43,77900,1,2,2018,24,2018,41,10,7.12,71.2
43,77900,1,2,2018,24,2018,42,10,4.69,46.9
43,77900,1,2,2018,24,2018,53,15,3.02,45.3
43,77900,1,2,2018,24,2018,56,10,8.99,89.9
43,68700,1,12,2018,1172018,2018,22,600,2.38,1428
43,41500,1,2,2018,84,2018,15,50,12.86,643
43,77900,1,2,2018,20,2018,11,20,13.39,267.8
43,77900,1,2,2018,20,2018,20,35,10.84,379.4
43,77900,1,2,2018,20,2018,21,25,14.31,357.75
43,77900,1,2,2018,20,2018,22,30,12.49,374.7
43,77900,1,2,2018,20,2018,32,35,16.75,586.25
43,77900,1,2,2018,20,2018,39,25,13.39,334.75
43,77900,1,2,2018,20,2018,47,25,10.45,261.25
43,77900,1,2,2018,20,2018,48,35,10.84,379.4
43,77900,1,2,2018,20,2018,49,25,14.31,357.75
43,77900,1,2,2018,20,2018,50,30,12.49,374.7
43,77900,1,2,2018,23,2018,27,30,2.99,89.7
43,77900,1,2,2018,23,2018,1,60,2.59,155.4
43,77900,1,2,2018,23,2018,2,30,3,90
43,77900,1,2,2018,23,2018,7,35,2.74,95.9
43,77900,1,2,2018,23,2018,23,10,3.82,38.2
43,77900,1,2,2018,23,2018,37,5,3.7,18.5
43,77900,1,2,2018,23,2018,45,100,1.3,130
43,77900,1,2,2018,23,2018,51,10,3.82,38.2
43,77900,1,2,2018,23,2018,55,30,2.99,89.7
43,79600,1,24,2018,542018,2018,1,60,3.5,210
43,79600,1,24,2018,542018,2018,3,70,4,280
43,79600,1,24,2018,542018,2018,4,12,20,240
43,79600,1,24,2018,542018,2018,6,50,7,350
43,79600,1,24,2018,542018,2018,7,90,3.5,315
43,79600,1,24,2018,542018,2018,14,100,3,300
43,79600,1,24,2018,542018,2018,17,5,32.5,162.5
43,79600,1,24,2018,542018,2018,2,200,3.25,650
43,79600,1,24,2018,542018,2018,13,16,17.5,280
43,79600,1,24,2018,552018,2018,5,10,15,150
43,79600,1,24,2018,552018,2018,8,60,4,240
43,79600,1,24,2018,552018,2018,10,240,3,720
43,79600,1,24,2018,552018,2018,11,50,10,500
43,79600,1,24,2018,552018,2018,12,60,3.5,210
43,79600,1,24,2018,552018,2018,16,90,4.5,405
43,79600,1,24,2018,552018,2018,9,19,15,285
43,79600,1,24,2018,552018,2018,15,70,4.5,315
43,79600,1,24,2018,562018,2018,18,60,12,720
43,79600,1,24,2018,562018,2018,19,12.5,12,150
43,62800,1,1,2018,225,2018,3,536,2.95,1581.2
43,62800,1,1,2018,233,2018,22,594,2.47,1467.18
43,62800,1,1,2018,233,2018,2,1210,2.3,2783
43,62800,1,1,2018,233,2018,17,372,2.27,844.44
43,62800,1,1,2018,233,2018,10,920.5,5,4602.5
43,62800,1,1,2018,227,2018,5,930,3,2790
43,62800,1,1,2018,227,2018,19,730,2,1460
43,62800,1,1,2018,227,2018,12,414,2.13,881.82
43,62800,1,1,2018,228,2018,9,272,9,2448
43,62800,1,1,2018,228,2018,6,331,4,1324
43,62800,1,1,2018,228,2018,11,556,3.91,2173.96
43,62800,1,1,2018,229,2018,7,260,8.1,2106
43,62800,1,1,2018,226,2018,4,2590,2.84,7355.6
43,62800,1,1,2018,226,2018,20,1038,3.86,4006.68
43,62800,1,1,2018,226,2018,18,354,26.33,9320.82
43,62800,1,1,2018,226,2018,14,8500,2.61,22185
43,62800,1,1,2018,226,2018,13,446,17.38,7751.48
43,62800,1,1,2018,234,2018,1,225,2.48,558
43,62800,1,1,2018,232,2018,21,1380,11.17,15414.6
43,62800,1,1,2018,231,2018,16,38,24.33,924.54
43,62800,1,1,2018,223,2018,15,3975,4.76,18921
43,62800,1,1,2018,230,2018,8,300,8.5,2550
43,77900,1,2,2018,22,2018,54,15,12.24,183.6
43,77900,1,2,2018,22,2018,26,25,12.24,306
43,80200,1,2,2018,157,2018,23,60,5.89,353.4
43,80200,1,2,2018,157,2018,24,20,15.15,303
43,80200,1,2,2018,157,2018,25,30,3.64,109.2
43,80200,1,2,2018,157,2018,26,200,4.94,988
43,80200,1,2,2018,157,2018,27,30,6.74,202.2
43,80200,1,2,2018,157,2018,28,5,6.35,31.75
43,80200,1,2,2018,157,2018,29,50,3.07,153.5
43,80200,1,2,2018,157,2018,32,100,4.18,418
43,80200,1,2,2018,157,2018,1,25,2.44,61
43,80200,1,2,2018,157,2018,3,4,29.08,116.32
43,80200,1,2,2018,157,2018,5,100,5.58,558
43,80200,1,2,2018,157,2018,7,80,3.25,260
43,80200,1,2,2018,157,2018,8,100,3.14,314
43,80200,1,2,2018,157,2018,9,100,4.15,415
43,80200,1,2,2018,157,2018,10,100,4.55,455
43,80200,1,2,2018,157,2018,12,100,3.49,349
43,80200,1,2,2018,157,2018,13,80,3.24,259.2
43,80200,1,2,2018,157,2018,16,100,4.11,411
43,80200,1,2,2018,157,2018,17,10,2.8,28
43,80200,1,2,2018,157,2018,18,80,7.01,560.8
43,80200,1,2,2018,157,2018,19,40,6.88,275.2
