id_estado,nm_municipio,licitacao_ano,descricao_objeto,tipo_licitacao,permite_subcontratacao,tp_fornecimento,vl_estimado_licitacao_total,total_concorrentes,contrato_ano,vl_contrato_com_fornecedor
43,Erechim,2/2018,"Aquisição de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, destinados ao atendimento do Programa Nacional de Alimentação Escolar  PNAE, através da Secretaria Municipal de Educação com recursos PNAE.",N�o se aplica,N�o,Parcelado,247445.95,3,779/2018,172119.39
43,Erechim,2/2018,"Aquisição de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, destinados ao atendimento do Programa Nacional de Alimentação Escolar  PNAE, através da Secretaria Municipal de Educação com recursos PNAE.",N�o se aplica,N�o,Parcelado,247445.95,3,780/2018,28045.9
43,Bozano,3/2018,"Aquisição de gêneros alimentícios da agricultura familiar, destinados a alimentação escolar no âmbito local.",N�o se aplica,N�o,Parcelado,16354.08,4,103/2018,1346.32
43,Bozano,3/2018,"Aquisição de gêneros alimentícios da agricultura familiar, destinados a alimentação escolar no âmbito local.",N�o se aplica,N�o,Parcelado,16354.08,4,105/2018,7272
43,Bozano,3/2018,"Aquisição de gêneros alimentícios da agricultura familiar, destinados a alimentação escolar no âmbito local.",N�o se aplica,N�o,Parcelado,16354.08,4,106/2018,3240
43,Bozano,3/2018,"Aquisição de gêneros alimentícios da agricultura familiar, destinados a alimentação escolar no âmbito local.",N�o se aplica,N�o,Parcelado,16354.08,4,104/2018,4495.76
43,Sério,1/2018,Aquisição de gêneros alimentícios da agricultura familiar,N�o se aplica,N�o,Integral,9914,3,40/2018,1200
43,Sério,1/2018,Aquisição de gêneros alimentícios da agricultura familiar,N�o se aplica,N�o,Integral,9914,3,39/2018,3325
43,Sério,1/2018,Aquisição de gêneros alimentícios da agricultura familiar,N�o se aplica,N�o,Integral,9914,3,38/2018,4109
43,Tio Hugo,2/2018,"A presente Chamada Pública consiste na aquisição de gêneros alimentícios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural para prover as necessidades da alimentação escolar dos alunos da Rede Municipal de Ensino, em atendimento ao Programa Nacional de Alimentação escolar (PNAE).",N�o se aplica,N�o,Parcelado,5555,4,55/2018,2700
43,Tio Hugo,2/2018,"A presente Chamada Pública consiste na aquisição de gêneros alimentícios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural para prover as necessidades da alimentação escolar dos alunos da Rede Municipal de Ensino, em atendimento ao Programa Nacional de Alimentação escolar (PNAE).",N�o se aplica,N�o,Parcelado,5555,4,52/2018,145
43,Tio Hugo,2/2018,"A presente Chamada Pública consiste na aquisição de gêneros alimentícios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural para prover as necessidades da alimentação escolar dos alunos da Rede Municipal de Ensino, em atendimento ao Programa Nacional de Alimentação escolar (PNAE).",N�o se aplica,N�o,Parcelado,5555,4,54/2018,1940
43,Tio Hugo,2/2018,"A presente Chamada Pública consiste na aquisição de gêneros alimentícios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural para prover as necessidades da alimentação escolar dos alunos da Rede Municipal de Ensino, em atendimento ao Programa Nacional de Alimentação escolar (PNAE).",N�o se aplica,N�o,Parcelado,5555,4,53/2018,770
43,Santa Rosa,106/2018,"Chamamento Público consiste no cadastramento de grupos formais e informais de agricultores familiares, de empreendedores familiares rurais e de agricultores familiares, detentores de DAP jurídica ou DAP física, conforme o caso, para a aquisição de gêneros alimentícios da agricultura familiar para uso do Setor de Alimentação Escolar da Secretaria de Desenvolvimento Educacional. PROTOCOLO 6577/2018.",N�o se aplica,N�o,Parcelado,281510,2,125/2018,0
43,Santa Rosa,106/2018,"Chamamento Público consiste no cadastramento de grupos formais e informais de agricultores familiares, de empreendedores familiares rurais e de agricultores familiares, detentores de DAP jurídica ou DAP física, conforme o caso, para a aquisição de gêneros alimentícios da agricultura familiar para uso do Setor de Alimentação Escolar da Secretaria de Desenvolvimento Educacional. PROTOCOLO 6577/2018.",N�o se aplica,N�o,Parcelado,281510,2,126/2018,0
43,Quevedos,24/2018,AQUISIÇÃO DE GÊNEROS ALIMENTICIOS DA AGRICULTURA FAMILIAR PARA MERENDA ESCOLAR PARA O SEGUNDO SEMESTRE DE 2018.,N�o se aplica,N�o,Parcelado,6482.5,3,542018/2018,2787.5
43,Quevedos,24/2018,AQUISIÇÃO DE GÊNEROS ALIMENTICIOS DA AGRICULTURA FAMILIAR PARA MERENDA ESCOLAR PARA O SEGUNDO SEMESTRE DE 2018.,N�o se aplica,N�o,Parcelado,6482.5,3,552018/2018,2825
43,Quevedos,24/2018,AQUISIÇÃO DE GÊNEROS ALIMENTICIOS DA AGRICULTURA FAMILIAR PARA MERENDA ESCOLAR PARA O SEGUNDO SEMESTRE DE 2018.,N�o se aplica,N�o,Parcelado,6482.5,3,562018/2018,870
43,Aratiba,1/2018,"AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DIRETAMENTE DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL CONFORME §1º DO ART.14 DA LEI N.º 11.947/2009, RESOLUÇÃO FNDE N.° 026/2013 E RESOLUÇÃO FNDE N.º 04/2015.",N�o se aplica,N�o,"",63138.01,1,211/2018,60029.2
43,Herveiras,2/2018,Aquisição de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural para merenda escolar na rede municipal de ensino.,N�o se aplica,N�o,Parcelado,10350.65,3,50/2018,7283.55
43,Trindade do Sul,2/2018,"AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE.",N�o se aplica,N�o,Integral,0,9,93/2018,6420
43,Trindade do Sul,2/2018,"AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE.",N�o se aplica,N�o,Integral,0,9,97/2018,1935
43,Trindade do Sul,2/2018,"AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE.",N�o se aplica,N�o,Integral,0,9,95/2018,1314
43,Trindade do Sul,2/2018,"AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE.",N�o se aplica,N�o,Integral,0,9,96/2018,6200
43,Trindade do Sul,2/2018,"AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE.",N�o se aplica,N�o,Integral,0,9,98/2018,7262.5
43,Trindade do Sul,2/2018,"AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE.",N�o se aplica,N�o,Integral,0,9,92/2018,2395
43,Trindade do Sul,2/2018,"AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL, PARA O ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE.",N�o se aplica,N�o,Integral,0,9,94/2018,19180.6
43,São Francisco de Paula,1/2018,"Chamada Pública para recebimento e seleção de projeto de venda para aquisição de gêneros alimentícios da agricultura familiar, destinados à alimentação escolar.",N�o se aplica,N�o,Integral,25339.68,2,62/2018,1477
43,São Francisco de Paula,1/2018,"Chamada Pública para recebimento e seleção de projeto de venda para aquisição de gêneros alimentícios da agricultura familiar, destinados à alimentação escolar.",N�o se aplica,N�o,Integral,25339.68,2,61/2018,1161
43,São Francisco de Paula,1/2018,"Chamada Pública para recebimento e seleção de projeto de venda para aquisição de gêneros alimentícios da agricultura familiar, destinados à alimentação escolar.",N�o se aplica,N�o,Integral,25339.68,2,60/2018,21471.68
43,Sertão,2/2018,"Aquisição de Merenda Escolar da Agricultura Familiar para as Escolas Municipais para os meses de Agosto à Dezembro de 2018, conforme Processo nº: 2018/1372, da Secretaria de Educação.",N�o se aplica,N�o,Parcelado,17136.75,1,94/2018,17136.75
43,Santo Augusto,29/2018,"Contratação para fornecimento de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, com entrega fracionada, destinados à produção da Alimentação Escolar a ser distribuída aos alunos de Ensino Fundamental, Educação Infantil e Pré-Escola da rede municipal de ensino e da APAE, com recursos do PNAE-Programa Nacional de Alimentação Escolar, nos termos da Lei n° 11.947/09, de 16/06/2009, Res. do FNDE n° 26/13, de 17/06/2013 e Res.do FNDE nº 04, de 03/04/2015 e alterações.",N�o se aplica,N�o,Integral,47152.71,12,1812018/2018,1601.74
43,Santo Augusto,29/2018,"Contratação para fornecimento de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, com entrega fracionada, destinados à produção da Alimentação Escolar a ser distribuída aos alunos de Ensino Fundamental, Educação Infantil e Pré-Escola da rede municipal de ensino e da APAE, com recursos do PNAE-Programa Nacional de Alimentação Escolar, nos termos da Lei n° 11.947/09, de 16/06/2009, Res. do FNDE n° 26/13, de 17/06/2013 e Res.do FNDE nº 04, de 03/04/2015 e alterações.",N�o se aplica,N�o,Integral,47152.71,12,1842018/2018,6185.6
43,Santo Augusto,29/2018,"Contratação para fornecimento de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, com entrega fracionada, destinados à produção da Alimentação Escolar a ser distribuída aos alunos de Ensino Fundamental, Educação Infantil e Pré-Escola da rede municipal de ensino e da APAE, com recursos do PNAE-Programa Nacional de Alimentação Escolar, nos termos da Lei n° 11.947/09, de 16/06/2009, Res. do FNDE n° 26/13, de 17/06/2013 e Res.do FNDE nº 04, de 03/04/2015 e alterações.",N�o se aplica,N�o,Integral,47152.71,12,1772018/2018,657
43,Santo Augusto,29/2018,"Contratação para fornecimento de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, com entrega fracionada, destinados à produção da Alimentação Escolar a ser distribuída aos alunos de Ensino Fundamental, Educação Infantil e Pré-Escola da rede municipal de ensino e da APAE, com recursos do PNAE-Programa Nacional de Alimentação Escolar, nos termos da Lei n° 11.947/09, de 16/06/2009, Res. do FNDE n° 26/13, de 17/06/2013 e Res.do FNDE nº 04, de 03/04/2015 e alterações.",N�o se aplica,N�o,Integral,47152.71,12,1762018/2018,1972.25
43,Santo Augusto,29/2018,"Contratação para fornecimento de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, com entrega fracionada, destinados à produção da Alimentação Escolar a ser distribuída aos alunos de Ensino Fundamental, Educação Infantil e Pré-Escola da rede municipal de ensino e da APAE, com recursos do PNAE-Programa Nacional de Alimentação Escolar, nos termos da Lei n° 11.947/09, de 16/06/2009, Res. do FNDE n° 26/13, de 17/06/2013 e Res.do FNDE nº 04, de 03/04/2015 e alterações.",N�o se aplica,N�o,Integral,47152.71,12,1822018/2018,3931.76
43,Santo Augusto,29/2018,"Contratação para fornecimento de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, com entrega fracionada, destinados à produção da Alimentação Escolar a ser distribuída aos alunos de Ensino Fundamental, Educação Infantil e Pré-Escola da rede municipal de ensino e da APAE, com recursos do PNAE-Programa Nacional de Alimentação Escolar, nos termos da Lei n° 11.947/09, de 16/06/2009, Res. do FNDE n° 26/13, de 17/06/2013 e Res.do FNDE nº 04, de 03/04/2015 e alterações.",N�o se aplica,N�o,Integral,47152.71,12,1862018/2018,657
43,Santo Augusto,29/2018,"Contratação para fornecimento de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, com entrega fracionada, destinados à produção da Alimentação Escolar a ser distribuída aos alunos de Ensino Fundamental, Educação Infantil e Pré-Escola da rede municipal de ensino e da APAE, com recursos do PNAE-Programa Nacional de Alimentação Escolar, nos termos da Lei n° 11.947/09, de 16/06/2009, Res. do FNDE n° 26/13, de 17/06/2013 e Res.do FNDE nº 04, de 03/04/2015 e alterações.",N�o se aplica,N�o,Integral,47152.71,12,1802018/2018,9828
43,Santo Augusto,29/2018,"Contratação para fornecimento de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, com entrega fracionada, destinados à produção da Alimentação Escolar a ser distribuída aos alunos de Ensino Fundamental, Educação Infantil e Pré-Escola da rede municipal de ensino e da APAE, com recursos do PNAE-Programa Nacional de Alimentação Escolar, nos termos da Lei n° 11.947/09, de 16/06/2009, Res. do FNDE n° 26/13, de 17/06/2013 e Res.do FNDE nº 04, de 03/04/2015 e alterações.",N�o se aplica,N�o,Integral,47152.71,12,1832018/2018,1966.5
43,Santo Augusto,29/2018,"Contratação para fornecimento de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, com entrega fracionada, destinados à produção da Alimentação Escolar a ser distribuída aos alunos de Ensino Fundamental, Educação Infantil e Pré-Escola da rede municipal de ensino e da APAE, com recursos do PNAE-Programa Nacional de Alimentação Escolar, nos termos da Lei n° 11.947/09, de 16/06/2009, Res. do FNDE n° 26/13, de 17/06/2013 e Res.do FNDE nº 04, de 03/04/2015 e alterações.",N�o se aplica,N�o,Integral,47152.71,12,1852018/2018,1901.22
43,Santo Augusto,29/2018,"Contratação para fornecimento de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, com entrega fracionada, destinados à produção da Alimentação Escolar a ser distribuída aos alunos de Ensino Fundamental, Educação Infantil e Pré-Escola da rede municipal de ensino e da APAE, com recursos do PNAE-Programa Nacional de Alimentação Escolar, nos termos da Lei n° 11.947/09, de 16/06/2009, Res. do FNDE n° 26/13, de 17/06/2013 e Res.do FNDE nº 04, de 03/04/2015 e alterações.",N�o se aplica,N�o,Integral,47152.71,12,1782018/2018,1331.36
43,Santo Augusto,29/2018,"Contratação para fornecimento de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, com entrega fracionada, destinados à produção da Alimentação Escolar a ser distribuída aos alunos de Ensino Fundamental, Educação Infantil e Pré-Escola da rede municipal de ensino e da APAE, com recursos do PNAE-Programa Nacional de Alimentação Escolar, nos termos da Lei n° 11.947/09, de 16/06/2009, Res. do FNDE n° 26/13, de 17/06/2013 e Res.do FNDE nº 04, de 03/04/2015 e alterações.",N�o se aplica,N�o,Integral,47152.71,12,1792018/2018,14906.36
43,Tupanci do Sul,2/2018,AQUISIÇÃO DE GENEROS ALIMENTICIOS DA AGRICULTURA FAMILIAR E EMPREENDEDOR FAMILIAR RURAL,N�o se aplica,N�o,Parcelado,10318.55,8,NA/NA,
43,São Valentim do Sul,2/2018,VALOR REFERENTE A CHAMADA PÚBLICA DA MERENDA ESCOLAR.,N�o se aplica,N�o,Parcelado,12547.2,2,205/2018,2465
43,São Valentim do Sul,2/2018,VALOR REFERENTE A CHAMADA PÚBLICA DA MERENDA ESCOLAR.,N�o se aplica,N�o,Parcelado,12547.2,2,206/2018,6781
43,Venâncio Aires,3/2018,"Aquisição de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, destinado ao atendimento do Programa Nacional de Alimentação Escolar/PNAE.",N�o se aplica,N�o,Parcelado,156682.8,2,125/2018,138428.8
43,Cerrito,2/2018,"Aquisição dos gêneros alimentícios da Agricultura Familiar destinados ao Programa Nacional de Alimentação Escolar. Os itens abrangerão um período de um (1) mês, referente à alimentação escolar dos alunos das escolas municipais conf. CI n.º 401/ADM/SME/2018",N�o se aplica,N�o,Integral,4265,10,NA/NA,
43,Rio Grande,1/2018,Material,N�o se aplica,N�o,Parcelado,1090316.41,8,188/2018,38990
43,Rio Grande,1/2018,Material,N�o se aplica,N�o,Parcelado,1090316.41,8,191/2018,35850
43,Rio Grande,1/2018,Material,N�o se aplica,N�o,Parcelado,1090316.41,8,184/2018,448040
43,Rio Grande,1/2018,Material,N�o se aplica,N�o,Parcelado,1090316.41,8,185/2018,331500
43,Rio Grande,1/2018,Material,N�o se aplica,N�o,Parcelado,1090316.41,8,186/2018,38999
43,Rio Grande,1/2018,Material,N�o se aplica,N�o,Parcelado,1090316.41,8,187/2018,99200
43,Rio Grande,1/2018,Material,N�o se aplica,N�o,Parcelado,1090316.41,8,189/2018,69600
43,Rio Grande,1/2018,Material,N�o se aplica,N�o,Parcelado,1090316.41,8,190/2018,14341.41
43,Morro Reuter,2/2018,Aquisição de Merenda Escolar da Agricultura Familiar pra 2º Semestre Letivo,N�o se aplica,N�o,Parcelado,58144.28,8,64/2018,20033.78
43,Morro Reuter,2/2018,Aquisição de Merenda Escolar da Agricultura Familiar pra 2º Semestre Letivo,N�o se aplica,N�o,Parcelado,58144.28,8,65/2018,3120
43,Morro Reuter,2/2018,Aquisição de Merenda Escolar da Agricultura Familiar pra 2º Semestre Letivo,N�o se aplica,N�o,Parcelado,58144.28,8,66/2018,14239.25
43,Morro Reuter,2/2018,Aquisição de Merenda Escolar da Agricultura Familiar pra 2º Semestre Letivo,N�o se aplica,N�o,Parcelado,58144.28,8,67/2018,3471.25
43,Morro Reuter,2/2018,Aquisição de Merenda Escolar da Agricultura Familiar pra 2º Semestre Letivo,N�o se aplica,N�o,Parcelado,58144.28,8,68/2018,3850
43,Morro Reuter,2/2018,Aquisição de Merenda Escolar da Agricultura Familiar pra 2º Semestre Letivo,N�o se aplica,N�o,Parcelado,58144.28,8,69/2018,900
43,Morro Reuter,2/2018,Aquisição de Merenda Escolar da Agricultura Familiar pra 2º Semestre Letivo,N�o se aplica,N�o,Parcelado,58144.28,8,70/2018,8930
43,Morro Reuter,2/2018,Aquisição de Merenda Escolar da Agricultura Familiar pra 2º Semestre Letivo,N�o se aplica,N�o,Parcelado,58144.28,8,71/2018,3600
43,Santo Antônio do Palma,2/2018,AQUISIÇÃO DE MERENDA ESCOLAR DA AGRICULTURA FAMILIAR,N�o se aplica,Sim,Parcelado,13089.89,4,160/2018,1800
43,Santo Antônio do Palma,2/2018,AQUISIÇÃO DE MERENDA ESCOLAR DA AGRICULTURA FAMILIAR,N�o se aplica,Sim,Parcelado,13089.89,4,159/2018,2739.72
43,Santo Antônio do Palma,2/2018,AQUISIÇÃO DE MERENDA ESCOLAR DA AGRICULTURA FAMILIAR,N�o se aplica,Sim,Parcelado,13089.89,4,158/2018,1463.6
43,Santo Antônio do Palma,2/2018,AQUISIÇÃO DE MERENDA ESCOLAR DA AGRICULTURA FAMILIAR,N�o se aplica,Sim,Parcelado,13089.89,4,157/2018,7086.57
43,Sobradinho,1/2018,"Habilitação dos fornecedores e recebimento das propostas de gêneros alimentícios da agricultura familiar para alimentação escolar dos alunos da Educação Infantil, Pré Escola e Ensino Fundamental e na alimentação dos alunos dos Projetos Sociais e das Crianças da Casa de Passagem , em conformidade com a Lei nº 11.947/09 e Resolução FNDE nº. 38/09",N�o se aplica,N�o,Parcelado,31699.93,10,NA/NA,
43,Tabaí,6/2018,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO ESCOLAR,N�o se aplica,N�o,Parcelado,12473,2,57/2018,10521
43,Tabaí,6/2018,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO ESCOLAR,N�o se aplica,N�o,Parcelado,12473,2,58/2018,1952
43,Muliterno,2/2018,"Aquisição de Gêneros Alimentícios da Agricultura Familiar, conforme Lei nº 11.947/09, Resolução FNDE 04/15 e Lei 8.666/93.",N�o se aplica,N�o,Parcelado,0,2,55/2018,2400
43,Muliterno,2/2018,"Aquisição de Gêneros Alimentícios da Agricultura Familiar, conforme Lei nº 11.947/09, Resolução FNDE 04/15 e Lei 8.666/93.",N�o se aplica,N�o,Parcelado,0,2,54/2018,1429.2
43,Cambará do Sul,1/2018,gêneros alimentícios agricultura familiar,N�o se aplica,N�o,Parcelado,35284.4,3,NA/NA,
43,Gaurama,2/2018,"Fornecimento parcelado de gêneros alimentícios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural, para a elaboração da Alimentação Escolar oferecida aos alunos da rede municipal de ensino.",N�o se aplica,N�o,Parcelado,24945.92,7,98/2018,1199.3
43,Gaurama,2/2018,"Fornecimento parcelado de gêneros alimentícios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural, para a elaboração da Alimentação Escolar oferecida aos alunos da rede municipal de ensino.",N�o se aplica,N�o,Parcelado,24945.92,7,99/2018,2116.42
43,Gaurama,2/2018,"Fornecimento parcelado de gêneros alimentícios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural, para a elaboração da Alimentação Escolar oferecida aos alunos da rede municipal de ensino.",N�o se aplica,N�o,Parcelado,24945.92,7,102/2018,3649.5
43,Gaurama,2/2018,"Fornecimento parcelado de gêneros alimentícios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural, para a elaboração da Alimentação Escolar oferecida aos alunos da rede municipal de ensino.",N�o se aplica,N�o,Parcelado,24945.92,7,100/2018,5093.9
43,Gaurama,2/2018,"Fornecimento parcelado de gêneros alimentícios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural, para a elaboração da Alimentação Escolar oferecida aos alunos da rede municipal de ensino.",N�o se aplica,N�o,Parcelado,24945.92,7,101/2018,5444.2
43,Gaurama,2/2018,"Fornecimento parcelado de gêneros alimentícios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural, para a elaboração da Alimentação Escolar oferecida aos alunos da rede municipal de ensino.",N�o se aplica,N�o,Parcelado,24945.92,7,103/2018,6793.4
43,Gaurama,2/2018,"Fornecimento parcelado de gêneros alimentícios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural, para a elaboração da Alimentação Escolar oferecida aos alunos da rede municipal de ensino.",N�o se aplica,N�o,Parcelado,24945.92,7,104/2018,649.2
43,Rolante,21/2018,Chamada pública para aquisição de alimentação escolar proveniente da agricultura familiar para o segundo semestre de 2018 conforme cotas do FNDE.,N�o se aplica,N�o,Integral,120430.31,17,892018/2018,4575
43,Rolante,21/2018,Chamada pública para aquisição de alimentação escolar proveniente da agricultura familiar para o segundo semestre de 2018 conforme cotas do FNDE.,N�o se aplica,N�o,Integral,120430.31,17,902018/2018,5250
43,Rolante,21/2018,Chamada pública para aquisição de alimentação escolar proveniente da agricultura familiar para o segundo semestre de 2018 conforme cotas do FNDE.,N�o se aplica,N�o,Integral,120430.31,17,912018/2018,807.4
43,Rolante,21/2018,Chamada pública para aquisição de alimentação escolar proveniente da agricultura familiar para o segundo semestre de 2018 conforme cotas do FNDE.,N�o se aplica,N�o,Integral,120430.31,17,752018/2018,9466
43,Rolante,21/2018,Chamada pública para aquisição de alimentação escolar proveniente da agricultura familiar para o segundo semestre de 2018 conforme cotas do FNDE.,N�o se aplica,N�o,Integral,120430.31,17,762018/2018,1267.5
43,Rolante,21/2018,Chamada pública para aquisição de alimentação escolar proveniente da agricultura familiar para o segundo semestre de 2018 conforme cotas do FNDE.,N�o se aplica,N�o,Integral,120430.31,17,772018/2018,6460
43,Rolante,21/2018,Chamada pública para aquisição de alimentação escolar proveniente da agricultura familiar para o segundo semestre de 2018 conforme cotas do FNDE.,N�o se aplica,N�o,Integral,120430.31,17,782018/2018,8141
43,Rolante,21/2018,Chamada pública para aquisição de alimentação escolar proveniente da agricultura familiar para o segundo semestre de 2018 conforme cotas do FNDE.,N�o se aplica,N�o,Integral,120430.31,17,792018/2018,7826.5
43,Rolante,21/2018,Chamada pública para aquisição de alimentação escolar proveniente da agricultura familiar para o segundo semestre de 2018 conforme cotas do FNDE.,N�o se aplica,N�o,Integral,120430.31,17,802018/2018,625
43,Rolante,21/2018,Chamada pública para aquisição de alimentação escolar proveniente da agricultura familiar para o segundo semestre de 2018 conforme cotas do FNDE.,N�o se aplica,N�o,Integral,120430.31,17,812018/2018,4865
43,Rolante,21/2018,Chamada pública para aquisição de alimentação escolar proveniente da agricultura familiar para o segundo semestre de 2018 conforme cotas do FNDE.,N�o se aplica,N�o,Integral,120430.31,17,822018/2018,9000
43,Rolante,21/2018,Chamada pública para aquisição de alimentação escolar proveniente da agricultura familiar para o segundo semestre de 2018 conforme cotas do FNDE.,N�o se aplica,N�o,Integral,120430.31,17,832018/2018,9000
43,Rolante,21/2018,Chamada pública para aquisição de alimentação escolar proveniente da agricultura familiar para o segundo semestre de 2018 conforme cotas do FNDE.,N�o se aplica,N�o,Integral,120430.31,17,842015/2018,4500
43,Rolante,21/2018,Chamada pública para aquisição de alimentação escolar proveniente da agricultura familiar para o segundo semestre de 2018 conforme cotas do FNDE.,N�o se aplica,N�o,Integral,120430.31,17,852018/2018,3000
43,Rolante,21/2018,Chamada pública para aquisição de alimentação escolar proveniente da agricultura familiar para o segundo semestre de 2018 conforme cotas do FNDE.,N�o se aplica,N�o,Integral,120430.31,17,862018/2018,6632.5
43,Rolante,21/2018,Chamada pública para aquisição de alimentação escolar proveniente da agricultura familiar para o segundo semestre de 2018 conforme cotas do FNDE.,N�o se aplica,N�o,Integral,120430.31,17,872018/2018,17580
43,Rolante,21/2018,Chamada pública para aquisição de alimentação escolar proveniente da agricultura familiar para o segundo semestre de 2018 conforme cotas do FNDE.,N�o se aplica,N�o,Integral,120430.31,17,882018/2018,6632.5
43,Ciríaco,2/2018,Aquisição de gêneros alimentícios da agricultura familiar para a alimentação escolar,N�o se aplica,N�o,Parcelado,0,5,133/2018,4728.65
43,Ciríaco,2/2018,Aquisição de gêneros alimentícios da agricultura familiar para a alimentação escolar,N�o se aplica,N�o,Parcelado,0,5,134/2018,79.5
43,Ciríaco,2/2018,Aquisição de gêneros alimentícios da agricultura familiar para a alimentação escolar,N�o se aplica,N�o,Parcelado,0,5,135/2018,240
43,Ponte Preta,2/2018,"Aquisição de gêneros alimentícios da Agricultura e do Empreendedor Familiar Rural, para o atendimento ao Programa Nacional de Alimentação Escolar/PNAE para a merenda escolar das escolas municipais de Ponte Preta, de acordo com a Lei Federal n° 11.947/2009, Resolução FNDE n° 26/2013 e Resolução FNDE n° 04/2015.",N�o se aplica,N�o,Parcelado,15143.4,4,48/2018,2917.5
43,Ponte Preta,2/2018,"Aquisição de gêneros alimentícios da Agricultura e do Empreendedor Familiar Rural, para o atendimento ao Programa Nacional de Alimentação Escolar/PNAE para a merenda escolar das escolas municipais de Ponte Preta, de acordo com a Lei Federal n° 11.947/2009, Resolução FNDE n° 26/2013 e Resolução FNDE n° 04/2015.",N�o se aplica,N�o,Parcelado,15143.4,4,49/2018,3724.5
43,Ponte Preta,2/2018,"Aquisição de gêneros alimentícios da Agricultura e do Empreendedor Familiar Rural, para o atendimento ao Programa Nacional de Alimentação Escolar/PNAE para a merenda escolar das escolas municipais de Ponte Preta, de acordo com a Lei Federal n° 11.947/2009, Resolução FNDE n° 26/2013 e Resolução FNDE n° 04/2015.",N�o se aplica,N�o,Parcelado,15143.4,4,50/2018,1989
